Table,Column,RowIndex,LegacyReal,ExpectedCents,ShadowCents,RoundtripDecimal,Difference,Status
MovimentacoesFinanceiras,Valor,339,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,340,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,341,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,342,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,343,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,344,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,345,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,346,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,347,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,348,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,349,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,350,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,351,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,352,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,353,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,354,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,355,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,356,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,357,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,358,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,359,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,360,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,361,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,362,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,363,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,364,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,365,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,366,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,367,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,368,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,369,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,370,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,371,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,372,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,373,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,374,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,375,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,376,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,377,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,378,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,379,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,380,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,381,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,382,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,383,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,384,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,385,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,386,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,387,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,388,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,389,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,390,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,391,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,392,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,393,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,394,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,395,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,396,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,397,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,398,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,399,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,400,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,401,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,402,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,403,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,404,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,405,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,406,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,407,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,408,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,409,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,410,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,411,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,412,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,413,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,414,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,415,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,416,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,417,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,418,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,419,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,420,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,421,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,422,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,423,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,424,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,425,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,426,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,427,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,428,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,429,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,430,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,431,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,432,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,433,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,434,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,435,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,436,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,437,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,438,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,439,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,440,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,441,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,442,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,443,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,444,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,445,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,446,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,447,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,448,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,449,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,450,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,451,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,452,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,453,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,454,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,455,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,456,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,457,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,458,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,459,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,460,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,461,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,462,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,463,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,464,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,465,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,466,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,467,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,468,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,469,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,470,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,471,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,472,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,473,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,474,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,475,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,476,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,477,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,478,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,479,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,480,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,481,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,482,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,483,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,484,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,485,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,486,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,487,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,488,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,489,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,490,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,491,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,492,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,493,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,494,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,495,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,496,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,497,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,498,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,499,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,500,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,501,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,502,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,503,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,504,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,505,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,506,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,507,50,5000,5000,50,0.00,PASS
MovimentacoesFinanceiras,Valor,508,50,5000,5000,50,0.00,PASS
Clientes,TotalGasto,0,980.2,98020,98020,980.2,0.00,PASS
Clientes,TotalGasto,1,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,2,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,3,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,4,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,5,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,6,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,7,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,8,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,9,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,10,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,11,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,12,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,13,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,14,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,15,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,16,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,17,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,18,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,19,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,20,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,21,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,22,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,23,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,24,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,25,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,26,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,27,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,28,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,29,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,30,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,31,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,32,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,33,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,34,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,35,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,36,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,37,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,38,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,39,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,40,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,41,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,42,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,43,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,44,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,45,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,46,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,47,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,48,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,49,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,50,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,51,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,52,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,53,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,54,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,55,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,56,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,57,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,58,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,59,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,60,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,61,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,62,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,63,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,64,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,65,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,66,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,67,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,68,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,69,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,70,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,71,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,72,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,73,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,74,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,75,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,76,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,77,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,78,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,79,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,80,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,81,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,82,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,83,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,84,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,85,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,86,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,87,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,88,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,89,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,90,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,91,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,92,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,93,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,94,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,95,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,96,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,97,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,98,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,99,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,100,0.0,0,0,0,0.00,PASS
Clientes,TotalGasto,101,0.0,0,0,0,0.00,PASS
Produtos,PrecoCompra,0,15.0,1500,1500,15,0.00,PASS
Produtos,PrecoCompra,1,15.0,1500,1500,15,0.00,PASS
Produtos,PrecoCompra,2,15.0,1500,1500,15,0.00,PASS
Produtos,PrecoCompra,3,15.0,1500,1500,15,0.00,PASS
Produtos,PrecoCompra,4,15.0,1500,1500,15,0.00,PASS
Produtos,PrecoCompra,5,15.0,1500,1500,15,0.00,PASS
Produtos,PrecoCompra,6,15.0,1500,1500,15,0.00,PASS
Produtos,PrecoCompra,7,17.98,1798,1798,17.98,0.00,PASS
Produtos,PrecoCompra,8,0.0,0,0,0,0.00,PASS
Produtos,PrecoCompra,9,0.0,0,0,0,0.00,PASS
Produtos,PrecoCompra,10,0.0,0,0,0,0.00,PASS
Produtos,PrecoCompra,11,0.0,0,0,0,0.00,PASS
Produtos,PrecoCompra,12,0.0,0,0,0,0.00,PASS
Produtos,PrecoCompra,13,10.0,1000,1000,10,0.00,PASS
Produtos,PrecoCompra,14,10.0,1000,1000,10,0.00,PASS
Produtos,PrecoCompra,15,10.0,1000,1000,10,0.00,PASS
Produtos,PrecoCompra,16,10.0,1000,1000,10,0.00,PASS
Produtos,PrecoCompra,17,10.0,1000,1000,10,0.00,PASS
Produtos,PrecoCompra,18,10.0,1000,1000,10,0.00,PASS
Produtos,PrecoCompra,19,25.0,2500,2500,25,0.00,PASS
Produtos,PrecoCompra,20,25.0,2500,2500,25,0.00,PASS
Produtos,PrecoCompra,21,25.0,2500,2500,25,0.00,PASS
Produtos,PrecoCompra,22,25.0,2500,2500,25,0.00,PASS
Produtos,PrecoCompra,23,25.0,2500,2500,25,0.00,PASS
Produtos,PrecoCompra,24,25.0,2500,2500,25,0.00,PASS
Produtos,PrecoCompra,25,25.0,2500,2500,25,0.00,PASS
Produtos,PrecoCompra,26,25.0,2500,2500,25,0.00,PASS
Produtos,PrecoCompra,27,25.0,2500,2500,25,0.00,PASS
Produtos,PrecoCompra,28,25.0,2500,2500,25,0.00,PASS
Produtos,PrecoCompra,29,25.0,2500,2500,25,0.00,PASS
Produtos,PrecoCompra,30,25.0,2500,2500,25,0.00,PASS
Produtos,PrecoCompra,31,25.0,2500,2500,25,0.00,PASS
Produtos,PrecoCompra,32,25.0,2500,2500,25,0.00,PASS
Produtos,PrecoCompra,33,25.0,2500,2500,25,0.00,PASS
Produtos,PrecoCompra,34,25.0,2500,2500,25,0.00,PASS
Produtos,PrecoCompra,35,25.0,2500,2500,25,0.00,PASS
Produtos,PrecoCompra,36,25.0,2500,2500,25,0.00,PASS
Produtos,PrecoCompra,37,25.0,2500,2500,25,0.00,PASS
Produtos,PrecoCompra,38,25.0,2500,2500,25,0.00,PASS
Produtos,PrecoCompra,39,25.0,2500,2500,25,0.00,PASS
Produtos,PrecoCompra,40,25.0,2500,2500,25,0.00,PASS
Produtos,PrecoCompra,41,25.0,2500,2500,25,0.00,PASS
Produtos,PrecoCompra,42,25.0,2500,2500,25,0.00,PASS
Produtos,PrecoCompra,43,25.0,2500,2500,25,0.00,PASS
Produtos,PrecoCompra,44,25.0,2500,2500,25,0.00,PASS
Produtos,PrecoCompra,45,25.0,2500,2500,25,0.00,PASS
Produtos,PrecoCompra,46,25.0,2500,2500,25,0.00,PASS
Produtos,PrecoCompra,47,25.0,2500,2500,25,0.00,PASS
Produtos,PrecoCompra,48,25.0,2500,2500,25,0.00,PASS
Produtos,PrecoCompra,49,25.0,2500,2500,25,0.00,PASS
Produtos,PrecoCompra,50,25.0,2500,2500,25,0.00,PASS
Produtos,PrecoCompra,51,25.0,2500,2500,25,0.00,PASS
Produtos,PrecoCompra,52,25.0,2500,2500,25,0.00,PASS
Produtos,PrecoCompra,53,10.0,1000,1000,10,0.00,PASS
Produtos,PrecoCompra,54,0.0,0,0,0,0.00,PASS
Produtos,PrecoCompra,55,375.0,37500,37500,375,0.00,PASS
Produtos,PrecoCompra,56,400.0,40000,40000,400,0.00,PASS
Produtos,PrecoCompra,57,425.0,42500,42500,425,0.00,PASS
Produtos,PrecoCompra,58,450.0,45000,45000,450,0.00,PASS
Produtos,PrecoCompra,59,475.0,47500,47500,475,0.00,PASS
Produtos,PrecoCompra,60,500.0,50000,50000,500,0.00,PASS
Produtos,PrecoCompra,61,525.0,52500,52500,525,0.00,PASS
Produtos,PrecoCompra,62,550.0,55000,55000,550,0.00,PASS
Produtos,PrecoCompra,63,575.0,57500,57500,575,0.00,PASS
Produtos,PrecoCompra,64,600.0,60000,60000,600,0.00,PASS
Produtos,PrecoCompra,65,235.0,23500,23500,235,0.00,PASS
Produtos,PrecoCompra,66,250.0,25000,25000,250,0.00,PASS
Produtos,PrecoCompra,67,265.0,26500,26500,265,0.00,PASS
Produtos,PrecoCompra,68,280.0,28000,28000,280,0.00,PASS
Produtos,PrecoCompra,69,295.0,29500,29500,295,0.00,PASS
Produtos,PrecoCompra,70,310.0,31000,31000,310,0.00,PASS
Produtos,PrecoCompra,71,325.0,32500,32500,325,0.00,PASS
Produtos,PrecoCompra,72,340.0,34000,34000,340,0.00,PASS
Produtos,PrecoCompra,73,355.0,35500,35500,355,0.00,PASS
Produtos,PrecoCompra,74,370.0,37000,37000,370,0.00,PASS
Produtos,PrecoCompra,75,48.0,4800,4800,48,0.00,PASS
Produtos,PrecoCompra,76,51.0,5100,5100,51,0.00,PASS
Produtos,PrecoCompra,77,54.0,5400,5400,54,0.00,PASS
Produtos,PrecoCompra,78,57.0,5700,5700,57,0.00,PASS
Produtos,PrecoCompra,79,60.0,6000,6000,60,0.00,PASS
Produtos,PrecoCompra,80,63.0,6300,6300,63,0.00,PASS
Produtos,PrecoCompra,81,66.0,6600,6600,66,0.00,PASS
Produtos,PrecoCompra,82,69.0,6900,6900,69,0.00,PASS
Produtos,PrecoCompra,83,72.0,7200,7200,72,0.00,PASS
Produtos,PrecoCompra,84,75.0,7500,7500,75,0.00,PASS
Produtos,PrecoCompra,85,17.0,1700,1700,17,0.00,PASS
Produtos,PrecoCompra,86,19.0,1900,1900,19,0.00,PASS
Produtos,PrecoCompra,87,21.0,2100,2100,21,0.00,PASS
Produtos,PrecoCompra,88,23.0,2300,2300,23,0.00,PASS
Produtos,PrecoCompra,89,25.0,2500,2500,25,0.00,PASS
Produtos,PrecoCompra,90,27.0,2700,2700,27,0.00,PASS
Produtos,PrecoCompra,91,29.0,2900,2900,29,0.00,PASS
Produtos,PrecoCompra,92,31.0,3100,3100,31,0.00,PASS
Produtos,PrecoCompra,93,33.0,3300,3300,33,0.00,PASS
Produtos,PrecoCompra,94,35.0,3500,3500,35,0.00,PASS
Produtos,PrecoCompra,95,20.0,2000,2000,20,0.00,PASS
Produtos,PrecoCompra,96,22.0,2200,2200,22,0.00,PASS
Produtos,PrecoCompra,97,24.0,2400,2400,24,0.00,PASS
Produtos,PrecoCompra,98,26.0,2600,2600,26,0.00,PASS
Produtos,PrecoCompra,99,28.0,2800,2800,28,0.00,PASS
Produtos,PrecoCompra,100,30.0,3000,3000,30,0.00,PASS
Produtos,PrecoCompra,101,32.0,3200,3200,32,0.00,PASS
Produtos,PrecoCompra,102,34.0,3400,3400,34,0.00,PASS
Produtos,PrecoCompra,103,36.0,3600,3600,36,0.00,PASS
Produtos,PrecoCompra,104,38.0,3800,3800,38,0.00,PASS
Produtos,PrecoCompra,105,10.0,1000,1000,10,0.00,PASS
Produtos,PrecoCompra,106,10.0,1000,1000,10,0.00,PASS
Produtos,PrecoCompra,107,10.0,1000,1000,10,0.00,PASS
Produtos,PrecoCompra,108,10.0,1000,1000,10,0.00,PASS
Produtos,PrecoCompra,109,10.0,1000,1000,10,0.00,PASS
Produtos,PrecoCompra,110,10.0,1000,1000,10,0.00,PASS
Produtos,PrecoCompra,111,10.0,1000,1000,10,0.00,PASS
Produtos,PrecoCompra,112,10.0,1000,1000,10,0.00,PASS
Produtos,PrecoCompra,113,10.0,1000,1000,10,0.00,PASS
Produtos,PrecoCompra,114,10.0,1000,1000,10,0.00,PASS
Produtos,PrecoCompra,115,10.0,1000,1000,10,0.00,PASS
Produtos,PrecoCompra,116,10.0,1000,1000,10,0.00,PASS
Produtos,PrecoCompra,117,10.0,1000,1000,10,0.00,PASS
Produtos,PrecoCompra,118,10.0,1000,1000,10,0.00,PASS
Produtos,PrecoCompra,119,10.0,1000,1000,10,0.00,PASS
